,id,dim_datetimes_id,dim_meters_id,dim_bills_id,kwh,delivery_cost,service_cost,supply_cost,tax_cost,total_cost,account_number
480382,480383,90029,8,189.0,2.441,0.17051129316678912,0.0303536958956453,0.28755733284349744,0.018280800099208273,0.5067031220051401,35012790198
480383,480384,90033,8,189.0,1.93,0.1348163850110213,0.023999440015811318,0.22735995591476857,0.014453889468034397,0.4006296704096356,35012790198
480384,480385,90037,8,189.0,1.915,0.1337685892725937,0.023812915870610712,0.22559290962527556,0.01434155353952636,0.39751596830800634,35012790198
480385,480386,90041,8,189.0,1.541,0.10764354886113152,0.019162247183608934,0.18153455547391623,0.01154064438872591,0.3198809959073826,35012790198
480386,480387,90045,8,189.0,2.167,0.15137155767817778,0.026946521509980895,0.25527928728875826,0.01622879713846142,0.44982616361537836,35012790198
480387,480388,90049,8,189.0,2.239,0.1564009772226304,0.027841837406943806,0.26376110947832476,0.016768009595300008,0.46477193370319897,35012790198
480388,480389,90053,8,189.0,1.879,0.13125387950036738,0.02336525792212926,0.2213519985304923,0.014071947311107063,0.390043083264096,35012790198
480389,480390,90057,8,189.0,2.146,0.14990464364437914,0.026685387706700047,0.25280542248346805,0.016071526838550166,0.4454669806730974,35012790198
480390,480391,90061,8,189.0,2.151,0.15025390889052165,0.026747562421766912,0.253394437913299,0.01610897214805284,0.4465048813736404,35012790198
480391,480392,90065,8,189.0,2.047,0.1429891917707568,0.025454328348376052,0.24114291697281415,0.015330109710397107,0.4249165468023441,35012790198
480392,480393,90069,8,189.0,1.879,0.13125387950036738,0.02336525792212926,0.2213519985304923,0.014071947311107063,0.390043083264096,35012790198
480393,480394,90073,8,189.0,2.354,0.1644340778839089,0.029271855853481785,0.27730846436443796,0.017629251713861645,0.4886436498156903,35012790198
480394,480395,90077,8,189.0,1.892,0.13216196914033798,0.023526912181303115,0.2228834386480529,0.01416930511581403,0.39274162508550803,35012790198
480395,480396,90081,8,189.0,2.455,0.17148923585598824,0.030527785097832535,0.28920657604702427,0.018385646965815777,0.5096092439666609,35012790198
480396,480397,90085,8,189.0,4.167,0.2910776561351947,0.05181640753672838,0.4908854592211609,0.031206920939533332,0.8649864438326174,35012790198
480397,480398,90089,8,189.0,4.349,0.30379091109478323,0.0540795671651624,0.5123256208670096,0.03256993020543088,0.9027660293323861,35012790198
480398,480399,90093,8,189.0,3.515,0.2455334680382072,0.0437088246920087,0.41407784717119767,0.02632405258038389,0.7296441924817973,35012790198
480399,480400,90097,8,189.0,2.266,0.15828700955180014,0.028177580868304897,0.2669417927994122,0.01697021426661448,0.47037659748613175,35012790198
480400,480401,90101,8,189.0,2.023,0.1413127185892726,0.025155889716055077,0.2383156429096253,0.015150372224784242,0.4199346234397372,35012790198
480401,480402,90105,8,189.0,2.597,0.18140836884643644,0.03229354700573161,0.30593461425422486,0.01944909375569188,0.5390856238620848,35012790198
480402,480403,90109,8,189.0,2.021,0.14117301249081557,0.02513101983002833,0.23808003673769287,0.01513539410098317,0.41951946315951993,35012790198
480403,480404,90113,8,189.0,2.554,0.17840468772961057,0.03175884445615653,0.30086908155767816,0.019127064093968835,0.5301596778374141,35012790198
480404,480405,90117,8,189.0,2.115,0.1477391991182954,0.026299904473285465,0.24915352681851582,0.015839365919633554,0.4390319963297302,35012790198
480405,480406,90121,8,189.0,2.507,0.1751215944158707,0.03117440213452797,0.29533233651726676,0.018775078184643645,0.520403411252309,35012790198
480406,480407,90125,8,189.0,1.984,0.13858844966936076,0.0246709269385335,0.23372132255694344,0.01485829881066334,0.41183899797550105,35012790198
480407,480408,90129,8,189.0,2.466,0.17225761939750184,0.03066456947097965,0.2905024099926525,0.018468026646721675,0.5118926255078556,35012790198
480408,480409,90133,8,189.0,1.957,0.13670241734019103,0.02433518347717241,0.23054063923585602,0.014656094139348869,0.4062343341925684,35012790198
480409,480410,90137,8,189.0,1.573,0.10987884643644379,0.019560165360036894,0.18530425422483468,0.011780294369543061,0.32652356039085845,35012790198
480410,480411,90141,8,189.0,2.489,0.17386423952975752,0.030950573160287237,0.2932118809698751,0.018640275070433997,0.5166669687303539,35012790198
480411,480412,90145,8,189.0,2.014,0.140684041146216,0.02504397522893471,0.23725541513592946,0.015082970667679416,0.4180664021787596,35012790198
480412,480413,90149,8,189.0,2.147,0.14997449669360763,0.02669782264971342,0.25292322556943425,0.016079015900450702,0.445674560813206,35012790198
480413,480414,90153,8,189.0,2.212,0.1545149448934607,0.027506093945582715,0.26058042615723737,0.016565804923985537,0.4591672699202663,35012790198
480414,480415,90157,8,189.0,1.924,0.13439726671565025,0.023924830357731075,0.22665313739897136,0.014408955096631182,0.3993841895689839,35012790198
480415,480416,90161,8,189.0,2.399,0.16757746509919177,0.0298314282890836,0.282609603232917,0.01796625949938576,0.49798475612057813,35012790198
480416,480417,90165,8,189.0,2.102,0.14683110947832476,0.0261382502141116,0.24762208670095517,0.01574200811492658,0.4363334545083181,35012790198
480417,480418,90169,8,189.0,1.958,0.13677227038941955,0.024347618420185783,0.2306584423218222,0.014663583201249405,0.40644191433267696,35012790198
480418,480419,90173,8,189.0,3.856,0.2693533578251286,0.047949140259569145,0.4542486994856723,0.028877822688466653,0.8004290202588367,35012790198
480419,480420,90177,8,189.0,5.834,0.40752268919911827,0.0725454575400224,0.6872632035268185,0.04369118712772677,1.211022537393686,35012790198
480420,480421,90181,8,189.0,9.092,0.6351039235855989,0.11305850187759406,1.0710656576047026,0.06809055079967292,1.8873186338675685,35012790198
480421,480422,90185,8,189.0,8.222,0.5743317707567964,0.1022401014559589,0.9685769728141073,0.06157506694620664,1.7067239119730693,35012790198
480422,480423,90189,8,189.0,8.354,0.5835523732549596,0.10388151393372423,0.9841269801616458,0.06256362311707739,1.7341244904674071,35012790198
480423,480424,90193,8,189.0,5.522,0.3857285378398237,0.0686657553198498,0.6505086407053637,0.04135459981475956,1.1462575336797969,35012790198
480424,480425,90197,8,189.0,6.917,0.48317354151359293,0.08601250082350616,0.8148439456282146,0.051801841166007216,1.435831829131321,35012790198
480425,480426,90201,8,189.0,4.149,0.28982030124908154,0.05159257856248765,0.4887650036737693,0.031072117825323684,0.8612500013106622,35012790198
480426,480427,90205,8,189.0,3.503,0.2446952314474651,0.043559605375848215,0.41266421013960325,0.02623418383757746,0.727153230800494,35012790198
480427,480428,90209,8,189.0,5.071,0.35422481263776634,0.06305759602081823,0.5973794489346069,0.037977032897617835,1.0526388904908093,35012790198
480428,480429,90213,8,189.0,3.886,0.2714489493019838,0.048322188549970356,0.4577827920646584,0.02910249454548273,0.8066564244620953,35012790198
480429,480430,90217,8,189.0,3.807,0.2659305584129317,0.04733982805191383,0.44847634827332844,0.02851085865534039,0.7902575933935143,35012790198
480430,480431,90221,8,189.0,3.35,0.23400771491550332,0.04165705909480203,0.39464033798677445,0.025088357366795457,0.6953934693638752,35012790198
480431,480432,90225,8,189.0,3.638,0.2541253930933137,0.04523832268265367,0.4285676267450404,0.02724520719414981,0.7551765497151576,35012790198
480432,480433,90229,8,189.0,3.123,0.2181510727406319,0.03883432703076619,0.3678990374724468,0.023388340315373797,0.6482727775592187,35012790198
480433,480434,90233,8,189.0,2.315,0.16170980896399706,0.028786893075960208,0.2727141440117561,0.01733717829974074,0.4805480243514541,35012790198
480434,480435,90237,8,189.0,3.393,0.23701139603232915,0.0421917616443771,0.3997058706833211,0.025410387028518503,0.7043194153885458,35012790198
480435,480436,90241,8,189.0,3.004,0.20983855988243938,0.03735456881217472,0.35388047024246877,0.022497141949210018,0.6235707408862929,35012790198
480436,480437,90245,8,189.0,2.954,0.20634590742101397,0.03673282166150603,0.34799031594415875,0.02212268885418322,0.6131917338808619,35012790198
480437,480438,90249,8,189.0,3.116,0.21766210139603234,0.038747282429672576,0.36707441587068335,0.023335916882070044,0.6468197165784583,35012790198
480438,480439,90253,8,189.0,3.035,0.21200400440852316,0.037740052045589306,0.35753236590742105,0.022729302868126633,0.63000572522966,35012790198
480439,480440,90257,8,189.0,3.038,0.21221356355620866,0.03777735687462942,0.3578857751653196,0.022751770053828238,0.6306284656499859,35012790198
480440,480441,90261,8,189.0,3.002,0.20969885378398234,0.037329698926147965,0.35364486407053636,0.022482163825408942,0.6231555806060756,35012790198
480441,480442,90265,8,189.0,2.984,0.2084414988978692,0.03710586995190724,0.35152440852314476,0.022347360711199294,0.6194191380841204,35012790198
480442,480443,90269,8,189.0,2.846,0.19880177810433505,0.035389847816061665,0.335267582659809,0.021313870168925334,0.5907730787491311,35012790198
480443,480444,90273,8,189.0,3.074,0.21472827332843497,0.03822501482311087,0.36212668626010286,0.02302137628224753,0.6381013506938962,35012790198
480444,480445,90277,8,189.0,5.753,0.40186459221160914,0.07153822715593913,0.6777211535635562,0.04308457311378336,1.194208546044888,35012790198
480445,480446,90281,8,189.0,4.108,0.2869563262307127,0.051082745898939325,0.483935077149155,0.03076506628740171,0.8527392155662088,35012790198
480446,480447,90285,8,189.0,4.927,0.3441659735488611,0.061266964226892415,0.5804158045554739,0.03689860798394066,1.022747350315168,35012790198
480447,480448,90289,8,189.0,5.348,0.37357410727406315,0.06650207523552276,0.6300109037472447,0.0400515030440663,1.1101385893008968,35012790198
480448,480449,90293,8,189.0,4.946,0.34549318148420277,0.06150322814414652,0.5826540631888317,0.03704090016005085,1.0266913729772318,35012790198
480449,480450,90297,8,189.0,5.314,0.3711991036002939,0.06607928717306806,0.6260055988243939,0.03979687493944808,1.103080864537204,35012790198
480450,480451,90301,8,189.0,5.065,0.35380569434239534,0.062982986362738,0.5966726304188098,0.037932098526214625,1.0513934096501576,35012790198
480451,480452,90305,8,189.0,4.52,0.31573578251285817,0.05620594242044931,0.53246994856723,0.03385055979042253,0.9382622332909599,35012790198
480452,480453,90309,8,189.0,3.064,0.2140297428361499,0.03810066539297714,0.36094865540044085,0.022946485663242176,0.6360255492928101,35012790198
480453,480454,90313,8,189.0,3.202,0.22366946362968404,0.03981668752882272,0.3772054812637767,0.023979976205516135,0.6646716086277996,35012790198
480454,480455,90317,8,189.0,3.19,0.22283122703894195,0.03966746821266223,0.37579184423218226,0.0238901074627097,0.6621806469464961,35012790198
480455,480456,90321,8,189.0,3.15,0.22003710506980162,0.039170070492127285,0.3710797207935342,0.023590544986688267,0.6538774413421513,35012790198
480456,480457,90325,8,189.0,3.141,0.21940842762674503,0.039058156005006915,0.3700194930198384,0.02352314342958344,0.6520092200811737,35012790198
480457,480458,90329,8,189.0,2.437,0.17023188096987507,0.030303956123591807,0.2870861204996326,0.01825084385160613,0.5058728014447056,35012790198
480458,480459,90333,8,189.0,3.161,0.22080548861131521,0.039306854865274396,0.3723755547391624,0.023672924667594162,0.6561608228833462,35012790198
480459,480460,90337,8,189.0,3.11,0.21724298310066126,0.03867267277159233,0.3663675973548861,0.023290982510666827,0.6455742357378065,35012790198
480460,480461,90341,8,189.0,2.605,0.1819671932402645,0.03239302654983859,0.30687703894195445,0.019509006250896167,0.5407462649829536,35012790198
480461,480462,90345,8,189.0,3.049,0.21298194709772225,0.037914141247776534,0.3591816091109478,0.022834149734734133,0.6329118471911808,35012790198
480462,480463,90349,8,189.0,2.824,0.19726501102130783,0.03511627906976744,0.3326759147685525,0.021149110807113545,0.5862063156667414,35012790198
480463,480464,90353,8,189.0,2.894,0.20215472446730345,0.03598672508070361,0.34092213078618666,0.02167334514015106,0.6007369254743448,35012790198
480464,480465,90357,8,189.0,2.999,0.20948929463629684,0.03729239409710785,0.3532914548126378,0.022459696639707337,0.6225328401857498,35012790198
480465,480466,90361,8,189.0,2.556,0.1785443938280676,0.03178371434218328,0.3011046877296106,0.019142042217769908,0.5305748381176314,35012790198
480466,480467,90365,8,189.0,3.089,0.21577606906686259,0.03841153896831148,0.3638937325495959,0.023133712210755573,0.6412150527955255,35012790198
480467,480468,90369,8,189.0,2.785,0.19454074210139605,0.03463131629224587,0.3280815944158707,0.020857037392992644,0.5781106902025053,35012790198
480468,480469,90373,8,189.0,3.047,0.21284224099926524,0.03788927136174979,0.35894600293901546,0.022819171610933064,0.6324966869109635,35012790198
480469,480470,90377,8,189.0,2.459,0.1717686480529023,0.030577524869886033,0.2896777883908891,0.01841560321341792,0.5104395645270954,35012790198
480470,480471,90381,8,189.0,3.476,0.24280919911829538,0.04322386191448712,0.4094835268185158,0.02603197916626299,0.7215485670175613,35012790198
480471,480472,90385,8,189.0,3.584,0.25035332843497426,0.044566835759931485,0.42220626010286555,0.02684079785152087,0.7439672221492921,35012790198
480472,480473,90389,8,189.0,3.073,0.21465842027920645,0.038212579880097505,0.36200888317413665,0.023013887220346994,0.6378937705537876,35012790198
480473,480474,90393,8,189.0,3.46,0.24169155033063924,0.043024902826273144,0.4075986774430566,0.02591215417585441,0.7182272847758235,35012790198
480474,480475,90397,8,189.0,3.413,0.23840845701689933,0.04244046050464457,0.4020619324026451,0.02556016826652922,0.7084710181907181,35012790198
480475,480476,90401,8,189.0,3.359,0.23463639235855988,0.04176897358192239,0.39570056576047025,0.025155758923900283,0.6972616906248529,35012790198
480476,480477,90405,8,189.0,3.308,0.23107388684790595,0.041134791488240334,0.38969260837619396,0.024773816766972944,0.6866751034793132,35012790198
480477,480478,90409,8,189.0,3.258,0.22758123438648054,0.04051304433757165,0.38380245407788394,0.02439936367194615,0.6762960964738822,35012790198
480478,480479,90413,8,189.0,3.055,0.2134010653930933,0.03798875090585678,0.35988842762674506,0.02287908410613735,0.6341573280318326,35012790198
480479,480480,90417,8,189.0,2.812,0.19642677443056575,0.034967059753606956,0.3312622777369581,0.02105924206430711,0.583715353985438,35012790198
480480,480481,90421,8,189.0,3.317,0.23170256429096253,0.041246705975360703,0.3907528361498898,0.024841218324077773,0.6885433247402908,35012790198
480481,480482,90425,8,189.0,2.556,0.1785443938280676,0.03178371434218328,0.3011046877296106,0.019142042217769908,0.5305748381176314,35012790198
480482,480483,90429,8,189.0,3.181,0.22220254959588537,0.03955555372554187,0.37473161645848646,0.023822705905604882,0.6603124256855186,35012790198
480483,480484,90433,8,189.0,2.66,0.18580911094783248,0.03307694841557415,0.31335620867009556,0.019920904655425647,0.5521631726889278,35012790198
480484,480485,90437,8,189.0,3.141,0.21940842762674503,0.039058156005006915,0.3700194930198384,0.02352314342958344,0.6520092200811737,35012790198
480485,480486,90441,8,189.0,3.119,0.21787166054371787,0.0387845872587127,0.36742782512858196,0.023358384067771652,0.6474424569987842,35012790198
480486,480487,90445,8,189.0,2.707,0.18909220426157236,0.033661390737202715,0.31889295371050697,0.020272890564750838,0.5619194392740329,35012790198
480487,480488,90449,8,189.0,3.051,0.2131216531961793,0.03793901113380329,0.3594172152828803,0.02284912785853521,0.6333270074713981,35012790198
480488,480489,90453,8,189.0,2.549,0.17805542248346803,0.031696669741089666,0.3002800661278472,0.019089618784466154,0.529121777136871,35012790198
480489,480490,90457,8,189.0,3.974,0.2775960176340926,0.04941646353514725,0.4681494636296841,0.029761531992729896,0.8249234767916539,35012790198
480490,480491,90461,8,189.0,8.114,0.5667876414401176,0.10089712761051453,0.9558542395297577,0.06076624826094876,1.6843052568413386,35012790198
480491,480492,90465,8,189.0,5.139,0.35897481998530495,0.06390317214572766,0.6053900587803086,0.03848628910685429,1.0667543400181954,35012790198
480492,480493,90469,8,189.0,6.133,0.4284087509184423,0.07626350550102115,0.7224863262307127,0.04593041663598703,1.2730889992861634,35012790198
480493,480494,90473,8,189.0,5.249,0.36665865540044085,0.06527101587719876,0.6183483982365907,0.039310085915913236,1.0895881554301436,35012790198
480494,480495,90477,8,189.0,8.941,0.6245561131520941,0.11118082548257462,1.053277391623806,0.06695970245269199,1.8559740327111667,35012790198
480495,480496,90481,8,189.0,7.528,0.5258537545922116,0.09361025100467751,0.8868216311535636,0.05637765798723468,1.5626632947376875,35012790198
480496,480497,90485,8,189.0,5.814,0.4061256282145481,0.07229675867975492,0.6849071418074946,0.043541405889716056,1.2068709345915136,35012790198
480497,480498,90489,8,189.0,3.235,0.22597461425422483,0.04022704064826405,0.3810929831006613,0.024227115248233823,0.671521753251384,35012790198
480498,480499,90493,8,189.0,3.647,0.2547540705363703,0.04535023716977403,0.4296278545187362,0.027312608751254634,0.7570447709761351,35012790198
480499,480500,90497,8,189.0,3.062,0.21389003673769286,0.03807579550695039,0.36071304922850844,0.0229315075394411,0.6356103890125927,35012790198
480500,480501,90501,8,189.0,3.436,0.24001507714915502,0.04272646419395217,0.4047714033798678,0.02573241669024155,0.7132453614132165,35012790198
480501,480502,90505,8,189.0,3.042,0.21249297575312268,0.03782709664668291,0.35835698750918443,0.02278172630143038,0.6314587862104204,35012790198
480502,480503,90509,8,189.0,3.29,0.2298165319617928,0.04091096251399961,0.38757215282880236,0.0246390136527633,0.6829386609573581,35012790198
480503,480504,90513,8,189.0,2.849,0.19901133725202058,0.035427152645101795,0.3356209919177076,0.021336337354626946,0.5913958191694569,35012790198
480504,480505,90517,8,189.0,2.858,0.19964001469507714,0.03553906713222215,0.3366812196914034,0.02140373891173177,0.5932640404304345,35012790198
480505,480506,90521,8,189.0,2.398,0.16750761204996326,0.029818993346070233,0.2824918001469508,0.017958770437485228,0.4977771759804695,35012790198
480506,480507,90525,8,189.0,2.884,0.20145619397501835,0.03586237565056987,0.3397440999265246,0.021598454521145703,0.5986611240732586,35012790198
480507,480508,90529,8,189.0,3.22,0.2249268185157972,0.04004051650306345,0.37932593681116833,0.024114779319725783,0.6684080511497548,35012790198
480508,480509,90533,8,189.0,2.855,0.1994304555473916,0.03550176230318203,0.3363278104335048,0.02138127172603016,0.5926413000101085,35012790198
480509,480510,90537,8,189.0,2.815,0.19663633357825128,0.03500436458264708,0.3316156869948567,0.02108170925000872,0.5843380944057638,35012790198
480510,480511,90541,8,189.0,2.725,0.19034955914768553,0.03388521971144344,0.3210134092578986,0.020407693678960483,0.565655881795988,35012790198
480511,480512,90545,8,189.0,2.565,0.17917307127112417,0.03189562882930365,0.30216491550330643,0.01920944377487473,0.532443059378609,35012790198
480512,480513,90549,8,189.0,2.745,0.1917466201322557,0.03413391857171092,0.3233694709772227,0.020557474916971203,0.5698074845981606,35012790198
480513,480514,90553,8,189.0,3.827,0.2673276193975018,0.04758852691218131,0.4508324099926525,0.02866063989335111,0.7944091961956867,35012790198
480514,480515,90557,8,189.0,5.04,0.3520593681116826,0.06267211278740364,0.5937275532696547,0.037744871978701224,1.0462039061474422,35012790198
480515,480516,90561,8,189.0,4.932,0.3445152387950037,0.0613291389419593,0.581004819985305,0.03693605329344335,1.0237852510157113,35012790198
480516,480517,90565,8,189.0,4.838,0.33794905216752386,0.06016025429870216,0.569931329904482,0.03623208147479296,1.004272717845501,35012790198
480517,480518,90569,8,189.0,4.345,0.3035114988978692,0.0540298273931089,0.5118544085231448,0.03253997395782873,0.9019357087719516,35012790198
480518,480519,90573,8,189.0,4.703,0.32851889052167527,0.058481536991896704,0.5540279132990449,0.035221058118220606,0.9762493989308375,35012790198
480519,480520,90577,8,189.0,3.636,0.25398568699485674,0.045213452796626925,0.42833202057310804,0.027230229070348742,0.7547613894349405,35012790198
480520,480521,90581,8,189.0,3.13,0.21864004408523144,0.038921371631859804,0.3687236590742102,0.023440763748677543,0.6497258385399789,35012790198
480521,480522,90585,8,189.0,3.283,0.22932756061719323,0.04082391791290599,0.386747531227039,0.024586590219459546,0.6814855999765977,35012790198
480522,480523,90589,8,189.0,3.253,0.227231969140338,0.040450869622504784,0.38321343864805296,0.02436191836244347,0.6752581957733392,35012790198
480523,480524,90593,8,189.0,3.103,0.21675401175606174,0.03858562817049872,0.3655429757531227,0.023238559077363077,0.6441211747570462,35012790198
480524,480525,90597,8,189.0,3.017,0.21074664952240998,0.037516223071348574,0.3554119103600294,0.02259449975391698,0.626269282707705,35012790198
480525,480526,90601,8,189.0,3.136,0.2190591623806025,0.03899598128994006,0.36943047759000736,0.023485698120080764,0.6509713193806307,35012790198
480526,480527,90605,8,189.0,2.983,0.2083716458486407,0.03709343500889387,0.35140660543717855,0.02233987164929876,0.6192115579440118,35012790198
480527,480528,90609,8,189.0,2.914,0.20355178545187363,0.03623542394097108,0.34327819250551067,0.02182312637816178,0.6048885282765172,35012790198
480528,480529,90613,8,189.0,2.873,0.20068781043350478,0.03572559127742276,0.33844826598089645,0.021516074840239808,0.5963777425320638,35012790198
480529,480530,90617,8,189.0,2.189,0.152908324761205,0.02722009025627512,0.25787095518001474,0.016393556500273212,0.45439292669776804,35012790198
480530,480531,90621,8,189.0,2.999,0.20948929463629684,0.03729239409710785,0.3532914548126378,0.022459696639707337,0.6225328401857498,35012790198
480531,480532,90625,8,189.0,2.819,0.19691574577516532,0.03505410435470058,0.33208689933872154,0.021111665497610864,0.5851684149661983,35012790198
480532,480533,90629,8,189.0,2.774,0.19377235855988245,0.03449453191909876,0.3267857604702425,0.020774657712086746,0.5758273086613105,35012790198
480533,480534,90633,8,189.0,2.761,0.19286426891991185,0.0343328776599249,0.32525432035268187,0.02067729990737978,0.5731287668398984,35012790198
480534,480535,90637,8,189.0,2.722,0.19014,0.03384791488240332,0.32066,0.020385226493258874,0.5650331413756622,35012790198
480535,480536,90641,8,189.0,2.842,0.198522365907421,0.035340108044008174,0.33479637031594417,0.021283913921323193,0.5899427581886966,35012790198
480536,480537,90645,8,189.0,2.686,0.1876252902277737,0.03340025693392187,0.31641908890521675,0.020115620264839578,0.5575602563317519,35012790198
480537,480538,90649,8,189.0,8.566,0.5983612196914034,0.10651772185255948,1.0091012343864807,0.06415130423999102,1.7781314801704347,35012790198
480538,480539,90653,8,189.0,7.538,0.5265522850844967,0.09373460043481126,0.8879996620132257,0.05645254860624005,1.5647390961387737,35012790198
480539,480540,90657,8,189.0,5.207,0.3637248273328435,0.06474874827063706,0.6134006686260103,0.03899554531609073,1.0808697895455817,35012790198
480540,480541,90661,8,189.0,7.834,0.5472287876561351,0.09741534356676987,0.9228693754592212,0.058669310928798686,1.626182817610925,35012790198
480541,480542,90665,8,189.0,6.514,0.45502276267450403,0.08100121878911655,0.7673693019838355,0.048783749220091224,1.3521770326675473,35012790198
480542,480543,90669,8,189.0,5.873,0.4102469581190301,0.07303042031754398,0.6918575238795004,0.043983260541847674,1.2191181628579222,35012790198
480543,480544,90673,8,189.0,6.577,0.45942350477590005,0.08178462019895909,0.7747908963997061,0.049255560119824994,1.3652545814943904,35012790198
480544,480545,90677,8,189.0,4.937,0.3448645040411462,0.06139131365702616,0.581593835415136,0.03697349860294602,1.0248231517162543,35012790198
480545,480546,90681,8,189.0,3.1,0.2165444526083762,0.0385483233414586,0.3651895664952241,0.023216091891661468,0.6434984343367205,35012790198
480546,480547,90685,8,189.0,3.492,0.2439268479059515,0.043422821002701104,0.41136837619397504,0.026151804156671562,0.7248698492592991,35012790198
480547,480548,90689,8,189.0,3.503,0.2446952314474651,0.043559605375848215,0.41266421013960325,0.02623418383757746,0.727153230800494,35012790198
480548,480549,90693,8,189.0,3.035,0.21200400440852316,0.037740052045589306,0.35753236590742105,0.022729302868126633,0.63000572522966,35012790198
480549,480550,90697,8,189.0,3.451,0.24106287288758266,0.04291298833915278,0.4065384496693608,0.025844752618749592,0.7163590635148459,35012790198
480550,480551,90701,8,189.0,3.125,0.2182907788390889,0.03885919691679294,0.36813464364437914,0.02340331843917487,0.6486879378394359,35012790198
480551,480552,90705,8,189.0,2.934,0.2049488464364438,0.03648412280123856,0.34563425422483474,0.021972907616172502,0.6090401310786896,35012790198
480552,480553,90709,8,253.0,2.869,0.0,0.027811169219486908,0.6003135172413794,0.016565359461081217,0.6446900459219475,35012790198
480553,480554,90713,8,253.0,2.592,0.0,0.02512601973402233,0.5423536551724139,0.014965985264246256,0.5824456601706824,35012790198
480554,480555,90717,8,253.0,2.817,0.0,0.027307097835933988,0.5894329655172414,0.01626511592954541,0.6330051792827208,35012790198
480555,480556,90721,8,253.0,2.799,0.0,0.02713261158778105,0.5856666206896551,0.016161185476321477,0.6289604177537577,35012790198
480556,480557,90725,8,253.0,3.173,0.0,0.03075804807718088,0.6639228965517242,0.01832062933775207,0.7130015739666571,35012790198
480557,480558,90729,8,253.0,2.803,0.0,0.027171386309592815,0.5865035862068966,0.01618428113259346,0.6298592536490828,35012790198
480558,480559,90733,8,253.0,2.785,0.0,0.02699690006143988,0.5827372413793104,0.01608035067936953,0.6258144921201197,35012790198
480559,480560,90737,8,253.0,2.72,0.0,0.02636681083199874,0.569136551724138,0.015705046264949774,0.6112084088210865,35012790198
480560,480561,90741,8,253.0,2.461,0.0,0.02385614759468709,0.5149430344827586,0.014209602521338746,0.5530087845987844,35012790198
480561,480562,90745,8,253.0,2.777,0.0,0.02691935061781636,0.5810633103448276,0.01603415936682556,0.6240168203294695,35012790198
480562,480563,90749,8,253.0,2.997,0.0,0.029051960317463314,0.6270964137931034,0.017304420461784733,0.6734527945723514,35012790198
480563,480564,90753,8,253.0,2.939,0.0,0.028489726851192755,0.6149604137931035,0.01696953344584095,0.6604196740901372,35012790198
480564,480565,90757,8,253.0,4.988,0.0,0.048352078099268274,1.0436960000000002,0.028800283371165247,1.1208483614704337,35012790198
480565,480566,90761,8,253.0,4.469,0.0,0.04332105794419205,0.9350997241379312,0.0258036219698752,1.0042244040519985,35012790198
480566,480567,90765,8,253.0,8.014,0.0,0.07768515514986686,1.6768604137931034,0.04627214734092187,1.800817716283892,35012790198
480567,480568,90769,8,253.0,3.726,0.0,0.03611865336765709,0.7796333793103448,0.02151360381735399,0.8372656364953559,35012790198
480568,480569,90773,8,253.0,3.377,0.0,0.03273555888958078,0.7066081379310345,0.0194985078076233,0.7588422046282386,35012790198
480569,480570,90777,8,253.0,5.195,0.0,0.050358669953027,1.0870089655172415,0.029995483583240466,1.167363119053509,35012790198
480570,480571,90781,8,253.0,4.892,0.0,0.04742148477578596,1.023608827586207,0.028245987620637607,1.0992762999826304,35012790198
480571,480572,90785,8,253.0,4.9,0.0,0.04749903421940949,1.0252827586206898,0.02829217893318158,1.101073971773281,35012790198
480572,480573,90789,8,253.0,3.852,0.0,0.03734005710472762,0.8059977931034483,0.022241116989921515,0.8655789671980975,35012790198
480573,480574,90793,8,253.0,3.344,0.0,0.03241566743463374,0.6997031724137931,0.019307968643379428,0.7514268084918063,35012790198
480574,480575,90797,8,253.0,3.211,0.0,0.031126407934392628,0.6718740689655173,0.018540038072335927,0.7215405149722458,35012790198
480575,480576,90801,8,253.0,3.134,0.0,0.03037999453951619,0.6557624827586207,0.018095446689100216,0.7042379239872372,35012790198
480576,480577,90805,8,253.0,3.105,0.0,0.030098877806380913,0.6496944827586207,0.017928003181128326,0.6977213637461299,35012790198
480577,480578,90809,8,253.0,2.529,0.0,0.02451531786548706,0.529171448275862,0.014602228677962492,0.5682889948193116,35012790198
480578,480579,90813,8,253.0,3.062,0.0,0.029682049546904458,0.6406971034482759,0.01767972487620449,0.6880588778713849,35012790198
480579,480580,90817,8,253.0,3.145,0.0,0.03048662502449854,0.6580641379310345,0.018158959743848176,0.7067097226993811,35012790198
480580,480581,90821,8,253.0,3.008,0.0,0.02915859080244566,0.6293980689655173,0.01736793351653269,0.6759245932844956,35012790198
480581,480582,90825,8,253.0,2.992,0.0,0.029003491915198614,0.6260502068965518,0.017275550891444752,0.6723292497031951,35012790198
480582,480583,90829,8,253.0,2.794,0.0,0.02708414318551635,0.5846204137931035,0.016132315905981496,0.6278368728846013,35012790198
480583,480584,90833,8,253.0,2.684,0.0,0.02601783833569287,0.5616038620689656,0.015497185358501909,0.6031188857631603,35012790198
480584,480585,90837,8,253.0,2.925,0.0,0.02835401532485158,0.6120310344827586,0.016888698648889002,0.6572737484564992,35012790198
480585,480586,90841,8,253.0,3.024,0.0,0.029313689689692713,0.6327459310344828,0.01746031614162063,0.6795199368657961,35012790198
480586,480587,90845,8,253.0,3.375,0.0,0.032716171528674905,0.7061896551724138,0.01948695997948731,0.7583927866805761,35012790198
